"","jour.1","E.1","V.1","Er.1","DFM.1","L.1","e.1","PM.1","Pc1.1","f.1","Pg.1","Pa.1","Temp.1","cT.1","Xnum.1","Pl1.1","Pl2.1","Pm1.1","Pj.1","Pr.1","jour.2","E.2","V.2","Er.2","DFM.2","L.2","e.2","PM.2","Pc1.2","f.2","Pg.2","Pa.2","Temp.2","cT.2","Xnum.2","Pl1.2","Pl2.2","Pm1.2","Pj.2","Pr.2","jour.3","E.3","V.3","Er.3","DFM.3","L.3","e.3","PM.3","Pc1.3","f.3","Pg.3","Pa.3","Temp.3","cT.3","Xnum.3","Pl1.3","Pl2.3","Pm1.3","Pj.3","Pr.3"
"128",128,460.823857542616,0.895354431452681,1.08780578161209,0.104148820428916,3.01195411097216,0.62351485418587,1.13271372742496,9.30950090567088,0.974619289340101,7.81092379265305,17.4203622007216,277.5228125,0.119341614767628,19389,0,0,1.13271372742496,0.0459570344646551,0.31990635112821,128,337.504516067632,0.656724075117609,0,0.0763247849273007,2.71629958658968,0.622591930561311,0.830457456917907,7.53365788802015,0.974619289340101,6.40712767610305,14.1640895575985,277.5228125,0.119341614767628,19389,0,0,0.830457456917907,0.0339720808336356,0.262100674165556,128,343.201824538938,0.667755797657028,0,0.0776083189594865,2.73142477402457,0.622642494327258,0.844428444018166,7.61985133188072,0.974619289340101,6.47596273051965,14.3225047145745,277.5228125,0.119341614767628,19389,0,0,0.844428444018166,0.0345436013843176,0.264916555958595
"129",129,455.336066369879,0.898427200018758,1.38496146383357,0.10416054125851,3.01539575384539,0.613982504754047,1.03915158872212,8.63004622115405,0.191865386569035,7.25173381594057,3.14225504841776,277.111145833333,0.109079287005641,19390,0,0,1.03915158872212,0.0420051342698777,0.297155682221476,129,333.064746914835,0.659248776574438,0,0.0763254892240889,2.71977597108341,0.612048970201103,0.76219633481157,6.99541144262238,0.191865386569035,5.95829543811575,2.55564228982534,277.111145833333,0.109079287005641,19390,0,0,0.76219633481157,0.0311796772750023,0.243739992420057,129,338.711225753726,0.670307383592176,0,0.0776088495107309,2.73489940090944,0.612156441634767,0.774999791856597,7.07478151223799,0.191865386569035,6.02174280695044,2.5841827270259,277.111145833333,0.109079287005641,19390,0,0,0.774999791856597,0.0317034368897307,0.246335476541222
"130",130,461.188514472068,0.900814324818244,1.61593082359773,0.1046857609324,3.01806403170835,0.62022609696761,0.820197985275302,6.71782295416129,0.973544973544973,5.63361452678745,12.5702710563503,276.0546875,0.0858013613234095,19391,0,0,0.820197985275302,0.0330410823343732,0.230969359764166,130,337.851823686196,0.661207971789504,0,0.0767460554042286,2.72246757116176,0.619006234575257,0.601845667996552,5.43931131003721,0.973544973544973,4.62370070755619,10.2263880813977,276.0546875,0.0858013613234095,19391,0,0,0.601845667996552,0.024620104873805,0.189144829610657,130,343.550286105134,0.672287564590516,0,0.0780339566348369,2.73758984407344,0.619073299053719,0.611941363224514,5.50137245686021,0.973544973544973,4.67322715608109,10.3404328082687,276.0546875,0.0858013613234095,19391,0,0,0.611941363224514,0.025033096257649,0.191170841296957
"131",131,460.2310319134,0.901340767782215,1.66688567418357,0.10468688938548,3.01865184398778,0.618576932135686,0.179332163035291,1.4798975309751,0.185213071290385,1.24240539497248,0.522414972307254,270.33625,0.0187103225789198,19392,0,0,0.179332163035291,0.00720512238148026,0.0509548505858411,131,337.07723476052,0.661640557703909,0,0.0767454682933783,2.72306115363296,0.617183262844738,0.131631849683468,1.19968211479023,0.185213071290385,1.02090275799551,0.425093189114314,270.33625,0.0187103225789198,19392,0,0,0.131631849683468,0.00538475246441167,0.0417627546468445,131,342.766826875414,0.67272475451746,0,0.0780333313185823,2.73818313550773,0.617260109900654,0.133837551000392,1.21328799686543,0.185213071290385,1.03176822758823,0.42982876714496,270.33625,0.0187103225789198,19392,0,0,0.133837551000392,0.00547498256928844,0.042207235707523
"132",132,463.251120530598,0.90259337149638,1.78813712080148,0.10495989617199,3.02004954853972,0.621772020857127,0.427868882486346,3.52244576654066,0.972375690607735,2.95614476542927,6.54253438373783,273.43,0.044614913995435,19393,0,0,0.427868882486346,0.0171806720071463,0.121251446617902,132,339.546263533216,0.662669646467133,0,0.0769640571378183,2.72447220177679,0.620738545335584,0.31408254918834,2.85493081128233,0.972375690607735,2.42864948121059,5.32395958397801,273.43,0.044614913995435,19393,0,0,0.31408254918834,0.0128483857427936,0.0993503951406019,132,345.26274127418,0.673764806957221,0,0.0782542786095264,2.73959351306479,0.620795025848264,0.31934424717582,2.88734048611495,0.972375690607735,2.45452375783482,5.38325488488111,273.43,0.044614913995435,19393,0,0,0.31934424717582,0.0130636295555425,0.100408851548775
"133",133,459.332637731465,0.904703926015242,1.99247543418203,0.104960348911048,3.02240166623632,0.615074421527862,0.717793699018234,5.93182300773661,0.178450327375524,4.98090866451433,2.01334020860438,275.472604166667,0.0747421994753412,19394,0,0,0.717793699018234,0.0287823308234984,0.20433831338055,133,336.374173249352,0.664404632923938,0,0.0769583645779173,2.72684784655476,0.613333699887742,0.526992676642604,4.81061800218846,0.178450327375524,4.09456803805985,1.63852771832435,275.472604166667,0.0747421994753412,19394,0,0,0.526992676642604,0.0215580432934884,0.167499244192518,133,342.054444402468,0.675518218034734,0,0.0782483969905989,2.74196796805416,0.613429995563301,0.535816180715293,4.86506331180109,0.178450327375524,4.13805014293202,1.65676644008893,275.472604166667,0.0747421994753412,19394,0,0,0.535816180715293,0.0219189922994806,0.169277995854302
"134",134,464.140307114182,0.906681800025134,2.18403769796781,0.105393420411045,3.02460259940918,0.620156391148693,0.680203678325065,5.56676001006619,0.971098265895954,4.66778266334552,10.3744293927824,275.240625,0.0706628050321264,19395,0,0,0.680203678325065,0.0272114046098152,0.191562263785786,134,340.307816342329,0.66602928992657,0,0.0773052797843264,2.72906867509972,0.618992564777049,0.499534115212255,4.51100722537884,0.971098265895954,3.8341905262092,8.44465031835649,275.240625,0.0706628050321264,19395,0,0,0.499534115212255,0.0204347774829204,0.156847806474468,134,346.03073987042,0.677160199918483,0,0.078599047577889,2.74418780394972,0.619056222702253,0.507889889133827,4.56226411448132,0.971098265895954,3.87507724564838,8.53855958243336,275.240625,0.0706628050321264,19395,0,0,0.507889889133827,0.0207765927375449,0.158520386961571
"135",135,459.932098512838,0.908905525219131,2.39947275643726,0.105389842742644,3.02707329120466,0.613030119738514,0.75942779904183,6.25316879033503,0.171574382132982,5.24799145783303,2.04496018899143,275.689375,0.0787208843731622,19396,0,0,0.75942779904183,0.0303144749907211,0.215435058469445,135,336.900535215043,0.667857656135292,0,0.0772959918692703,2.73156364945717,0.611117370833004,0.557859612636215,5.07213892497176,0.171574382132982,4.31494425258415,1.66485779768555,275.689375,0.0787208843731622,19396,0,0,0.557859612636215,0.0228207377710037,0.176514321980386,135,342.584604560263,0.679007962287171,0,0.0785895229609609,2.74668155254512,0.611223174176554,0.567182753870833,5.12949093783112,0.171574382132982,4.36071919010352,1.68335562767484,275.689375,0.0787208843731622,19396,0,0,0.567182753870833,0.02320212576988,0.178386868086883
"136",136,465.840213994827,0.911327900785759,2.63424466320607,0.105921269165516,3.02976011381048,0.61925446493304,0.837158026580195,6.82207178497181,0.96969696969697,5.71680633724222,12.7301872669608,276.092708333333,0.0865659449446784,19397,0,0,0.837158026580195,0.0333355143805809,0.234771906768811,136,341.737609922592,0.669847702244254,0,0.0777218855449722,2.73427408096143,0.618049902668749,0.615138077537705,5.52893400092484,0.96969696969697,4.69650881715079,10.3660087084736,276.092708333333,0.0865659449446784,19397,0,0,0.615138077537705,0.0251638663966189,0.192123239839727,136,347.473955773572,0.681019214059739,0,0.0790199923150485,2.74939081028079,0.618115636306996,0.625408196966919,5.59171685253027,0.96969696969697,4.74655418325891,10.4810680658394,276.092708333333,0.0865659449446784,19397,0,0,0.625408196966919,0.0255839930683876,0.194170479236052
"137",137,459.917140120042,0.914397387804663,2.93183478937007,0.105910508520247,3.03315786185894,0.60932844842525,1.05171684818152,8.63506423732142,0.164582369263882,7.24398936461317,2.71199036253671,277.085520833333,0.108463230800776,19398,0,0,1.05171684818152,0.0417678983627361,0.297590126163996,137,336.939808518211,0.672372364058364,0,0.0777043193223044,2.7377049418452,0.607084726437152,0.77303692069401,7.00659810762391,0.164582369263882,5.95820188130028,2.20879670324316,277.085520833333,0.108463230800776,19398,0,0,0.77303692069401,0.0316231404010353,0.243736165228584,137,342.621559952638,0.683570606619003,0,0.0790020464300285,2.75282000051567,0.607208922867181,0.785929390227614,7.08568317902749,0.164582369263882,6.02128643986409,2.2332873580928,277.085520833333,0.108463230800776,19398,0,0,0.785929390227614,0.0321505413094049,0.246316807626375
"138",138,468.237135859747,0.917780417833599,3.26000354878599,0.106656214105459,3.03689388719183,0.618064648717531,1.17856438605485,9.5373324183861,0.968152866242038,7.98395086828868,17.857328158091,277.592083333333,0.121136970636333,19399,0,0,1.17856438605485,0.0466484046266478,0.328168759415926,138,343.758140782203,0.675151668393904,0,0.0783023308076045,2.74147192951086,0.616820051472818,0.866618970062033,7.72954845626669,0.968152866242038,6.55915823187337,14.5478807202587,277.592083333333,0.121136970636333,19399,0,0,0.866618970062033,0.0354513641339002,0.268319890197381,138,349.513207827335,0.686379523202577,0,0.0796064636100347,2.75658546109872,0.616887698509261,0.881052355419857,7.81731601192213,0.968152866242038,6.62904313723373,14.708963886619,277.592083333333,0.121136970636333,19399,0,0,0.881052355419857,0.0360418003206,0.27117871894794
"139",139,461.990916434155,0.920954878382564,3.56808182759402,0.106638949169826,3.0403912401385,0.607717749016147,1.09254539152062,8.93543487777374,0.157471324878019,7.49172689555662,2.68921545218184,277.226354166667,0.111881704549015,19400,0,0,1.09254539152062,0.0430843118884809,0.308078278808027,139,338.695671968727,0.677764014370875,0,0.0782791527203546,2.74500321316305,0.605393811636765,0.803714951363186,7.25393094307901,0.157471324878019,6.16513650565282,2.19146212960236,277.226354166667,0.111881704549015,19400,0,0,0.803714951363186,0.0328781072015959,0.252201378861409,139,344.393300249702,0.689019450819401,0,0.0795828373211798,2.76011503231375,0.605522170193851,0.817080829289449,7.33559904756317,0.157471324878019,6.23022917570449,2.21569146993058,277.226354166667,0.111881704549015,19400,0,0,0.817080829289449,0.0334248741449728,0.25486416842426
"140",140,469.855446194037,0.924147978390301,3.87814937081657,0.107343399461497,3.04390103018697,0.615927484528871,1.11819406787761,9.00792139704138,0.966442953020134,7.53571601826005,16.8724511569234,277.3165625,0.114113546601411,19401,0,0,1.11819406787761,0.0439437676811762,0.31006754322255,140,345.145198066952,0.680388487360638,0,0.0788444127434243,2.74854176433088,0.614542206929634,0.822919469867455,7.30371159124316,0.966442953020134,6.19375625583985,13.7532376894683,277.3165625,0.114113546601411,19401,0,0,0.822919469867455,0.0336637193356833,0.253372146200173,140,350.91192677056,0.691671816792748,0,0.0801541332445392,2.76365216585573,0.614617449131901,0.836585462158215,7.38645691605892,0.966442953020134,6.25958369709959,13.9050834369171,277.3165625,0.114113546601411,19401,0,0,0.836585462158215,0.0342227632588923,0.256064993542223
"141",141,463.183974573984,0.927474100841577,4.20126909279998,0.107318854977108,3.04754844947294,0.60500445228371,1.15148475530501,9.3693491623976,0.150238183304735,7.84964898501036,2.69787754234419,277.435416666667,0.117104894420637,19402,0,0,1.15148475530501,0.0450957000988126,0.323119721983413,141,339.736090394078,0.683126636446636,0,0.0788148712798951,2.7522238979096,0.602486474525873,0.847761385839367,7.60881984885417,0.150238183304735,6.46203184295483,2.19971217598039,277.435416666667,0.117104894420637,19402,0,0,0.847761385839367,0.034679944273433,0.264346675786536,141,345.441561104629,0.694438818091964,0,0.0801240630723905,2.76733255027827,0.602625403132959,0.861820370043162,7.69433062994993,0.150238183304735,6.53012306614974,2.22396496401829,277.435416666667,0.117104894420637,19402,0,0,0.861820370043162,0.0352550645807185,0.267132129176314
"142",142,471.739953705118,0.930932250594197,4.53742477745581,0.108083768802589,3.05133141500805,0.613891218161614,1.21941270499175,9.76438651105982,0.964539007092199,8.16123341618342,18.3203656421936,277.6846875,0.123568363938221,19403,0,0,1.21941270499175,0.0475847052288275,0.336155684655823,142,346.758624969531,0.685969773381418,0,0.0794290461844058,2.75603681650858,0.612391465273998,0.898152626413441,7.9191795487669,0.964539007092199,6.70980316608692,14.9417141242204,277.6846875,0.123568363938221,19403,0,0,0.898152626413441,0.0367413325887876,0.274482423677752,142,352.539000276479,0.697312124641409,0,0.0807447749053023,2.77114399875685,0.612472774920591,0.913025513976524,8.00877378023111,0.964539007092199,6.78100345669151,15.1062129520814,277.6846875,0.123568363938221,19403,0,0,0.913025513976524,0.037349747787319,0.277395061775764
"143",143,463.199297270185,0.935108668436749,4.94357732795611,0.108044620700029,3.05588764530436,0.600084826571821,1.45438406866829,11.7734258114833,0.142879772686142,9.85634610842375,3.23276937655022,278.509166666667,0.146831557216381,19404,0,0,1.45438406866829,0.0565430838909898,0.406152550500305,143,339.830894212943,0.689409383777512,0,0.0793851554692079,2.76063560632394,0.59716246830442,1.07168218670815,9.56506997136394,0.142879772686142,8.11748053478119,2.63733921477586,278.509166666667,0.146831557216381,19404,0,0,1.07168218670815,0.0438400228350477,0.332067227039555,143,345.532992886565,0.700787893205049,0,0.0807001447194016,2.775740647146,0.597323729672306,1.08940220335087,9.67233893363276,0.142879772686142,8.20281381019012,2.66633154371872,278.509166666667,0.146831557216381,19404,0,0,1.08940220335087,0.0445649074546571,0.33555801263711
"144",144,474.297112445603,0.93954480934871,5.3753364999751,0.10903211697126,3.06071238491239,0.611561052924056,1.58139067043373,12.543648613159,0.962406015037594,10.4692925522281,23.6414637885773,278.901145833333,0.158940824448138,19405,0,0,1.58139067043373,0.0612062184781591,0.431759172018989,144,348.951034358823,0.693056821780136,0,0.080178738162193,2.76549558346729,0.609961584582667,1.16588114773633,10.1736596585077,0.962406015037594,8.60795368619203,19.2937998043874,278.901145833333,0.158940824448138,19405,0,0,1.16588114773633,0.0476934829874442,0.352131341591909,144,354.749773863632,0.704474020652251,0,0.0815021401170511,2.78059891527868,0.610047963880026,1.18512369061878,10.2887316186267,0.962406015037594,8.6992607753959,19.5055125956939,278.901145833333,0.158940824448138,19405,0,0,1.18512369061878,0.0484806506103031,0.355866502001727
"145",145,465.895273806231,0.943574148878891,5.76770963908908,0.108986111329984,3.06508154367889,0.598162396315051,1.4131175926211,11.3691671529601,0.135392810339384,9.50924129122765,2.96732851358837,278.324270833333,0.141357604763777,19406,0,0,1.4131175926211,0.0544351299973539,0.392373139113977,145,342.131654525396,0.696377287905182,0,0.0801296525709253,2.76990508644109,0.595189821930185,1.04238858838726,9.24189512178192,0.135392810339384,7.83630005510863,2.42251528835468,278.324270833333,0.141357604763777,19406,0,0,1.04238858838726,0.0426416899381902,0.320564788347839,145,347.853587484972,0.70782927744861,0,0.0814522669849143,2.78500638834653,0.595353349345915,1.05956056829083,9.34523431632916,0.135392810339384,7.91840603940659,2.44904793766892,278.324270833333,0.141357604763777,19406,0,0,1.05956056829083,0.0433441556509104,0.323923552980826
"146",146,474.574643472236,0.947039864114018,6.10546898202586,0.109758083303642,3.06882960477402,0.607076059479203,1.24345975055731,9.80800219158423,0.96,8.17908795489766,18.4873718575894,277.695520833333,0.123855150173812,19407,0,0,1.24345975055731,0.0476951431924724,0.337759342936788,146,349.269957622226,0.699228656834077,0,0.0807504749121193,2.77368046616276,0.605130230097105,0.917699080396805,7.95974784281112,0.96,6.72923067219184,15.0980509396417,277.695520833333,0.123855150173812,19407,0,0,0.917699080396805,0.0375409325071244,0.275277157715353,146,355.067217727836,0.710710786040418,0,0.0820796451175068,2.78878044090635,0.605235658318508,0.932790727489909,8.04949620501557,0.96,6.80036027666855,15.2631264478796,277.695520833333,0.123855150173812,19407,0,0,0.932790727489909,0.0381582966486452,0.278186904208467
"147",147,465.99538987791,0.951076880195207,6.49905957762215,0.109703778883667,3.07318399814727,0.593571215681725,1.43003773042858,11.4056372249766,0.12777389787369,9.52735795160643,2.82638363064982,278.3434375,0.141918041073434,19408,0,0,1.43003773042858,0.0546509473452952,0.393590595596285,147,342.306170474487,0.702555943038318,0,0.0806946354078612,2.77807303443373,0.590256329184441,1.0558408355968,9.27265148080228,0.12777389787369,7.85239544200995,2.30886433306294,278.3434375,0.141918041073434,19408,0,0,1.0558408355968,0.0431919900478342,0.321223213147695,147,348.025022827523,0.714072904875833,0,0.0820229401545149,2.79317109929077,0.590438615165091,1.07317894206192,9.37626667392531,0.12777389787369,7.93460045157812,2.33407177361226,278.3434375,0.141918041073434,19408,0,0,1.07317894206192,0.0439012516113601,0.324586028673905
"148",148,476.344520956164,0.955172995936307,6.89874450125263,0.110620838280054,3.07758956168884,0.60415166261645,1.48497008023585,11.6079975322487,0.957264957264957,9.66683314899545,21.957128610503,278.50625,0.146744033075831,19409,0,0,1.48497008023585,0.056509379386894,0.399684923630479,148,350.827408362393,0.705926356872777,0,0.0814327296880598,2.78250842148486,0.602061636307666,1.09694029665578,9.42137706461971,0.957264957264957,7.95417664932438,17.9426149525258,278.50625,0.146744033075831,19409,0,0,1.09694029665578,0.0448732732992321,0.325386845340323,148,356.635640715936,0.717478921050951,0,0.0827687988494803,2.79760505354994,0.602174600101512,1.1149223800184,9.52755340199584,0.957264957264957,8.038198173279,18.1381712904092,278.50625,0.146744033075831,19409,0,0,1.1149223800184,0.0456088784581275,0.328823970240309
"149",149,467.841953027559,0.959096195691597,7.281723679794,0.110559661525884,3.0817973529119,0.590940604677975,1.40063657753631,11.0954387426068,0.120019516046969,9.25875142248602,2.59287081400227,278.201875,0.137816685191358,19410,0,0,1.40063657753631,0.0530715640430714,0.382979178541375,149,343.922462130139,0.709161370457168,0,0.08137158773554,2.78675236618974,0.587519529291829,1.03514890044996,9.02444151099473,0.120019516046969,7.63463205916267,2.11949527874106,278.201875,0.137816685191358,19410,0,0,1.03514890044996,0.0423455311623645,0.312315020219728,149,349.65314685384,0.720747712012158,0,0.0827067403491473,2.80184719139746,0.58770719208726,1.05208922855924,9.12505037681759,0.120019516046969,7.71434666844941,2.14255651472187,278.201875,0.137816685191358,19410,0,0,1.05208922855924,0.0430385205395839,0.315575959269347
"150",150,477.251921869427,0.962814056364308,7.64496053168939,0.111392901929988,3.08577433321367,0.600498740118745,1.35789848789763,10.5465282351368,0.954128440366972,8.77415118759828,19.9564970770049,278.033958333333,0.133064898922069,19411,0,0,1.35789848789763,0.0512417077454877,0.363236851895388,150,351.676834774683,0.712222071613919,0,0.0820426820970222,2.79075576844975,0.598184520417842,1.00403813188396,8.56385225545393,0.954128440366972,7.22325472993063,16.3182248999978,278.033958333333,0.133064898922069,19411,0,0,1.00403813188396,0.0410728620620793,0.29548653157726,150,357.488499400201,0.723840655054823,0,0.0833848681080056,2.80584932558808,0.598309556374525,1.02044219619832,8.66013092212698,0.954128440366972,7.29934558068907,16.4954834684874,278.033958333333,0.133064898922069,19411,0,0,1.02044219619832,0.0417439141361445,0.298599231103446
"151",151,468.996956011428,0.966548998428958,8.01000224687153,0.111326499565662,3.08975929012386,0.587831676862276,1.34521437091243,10.5752863989638,0.112126019345574,8.81446327257212,2.32032054096475,277.9709375,0.131312916801037,19412,0,0,1.34521437091243,0.0505670402971336,0.365041715182145,151,344.970944751485,0.715302802193593,0,0.0819778106031114,2.79477380363261,0.584250951455805,0.995094909222579,8.60374630712274,0.112126019345574,7.27052416803024,1.89785628392463,277.9709375,0.131312916801037,19412,0,0,0.995094909222579,0.0407070156473898,0.297420214222534,151,350.707415275265,0.726953496300967,0,0.0833190501403148,2.80986571280296,0.58444702944371,1.01132803888145,8.69952470051018,0.112126019345574,7.34630534089868,1.91844057557489,277.9709375,0.131312916801037,19412,0,0,1.01132803888145,0.0413710751827221,0.300520245547328
"152",152,475.973248933957,0.969289050537915,8.27802574739169,0.111942712236236,3.09267623619232,0.594889186440028,1.00880722505783,7.7811285543835,0.95216606498195,6.4665229771384,14.7574214769118,276.636666666667,0.0980940534583208,19413,0,0,1.00880722505783,0.0377748516671203,0.268023500520151,152,350.724620963273,0.717559347959752,0,0.0824744546308304,2.79770958359864,0.592127545352269,0.746576362015699,6.32041674836236,0.95216606498195,5.32544800813602,12.0740929601501,276.636666666667,0.0980940534583208,19413,0,0,0.746576362015699,0.0305407005591933,0.217851677651448,152,356.520911018478,0.72923376499728,0,0.0838208812486572,2.81280059158302,0.592277282505071,0.758736432960433,6.39135063626482,0.95216606498195,5.38143412329918,12.2048463794777,276.636666666667,0.0980940534583208,19413,0,0,0.758736432960433,0.03103814074669,0.220141939258517
"153",153,470.522742534843,0.971750885566083,8.51889727094284,0.111898479691039,3.09529231923805,0.586587104555175,0.896966534958389,6.98126074886679,0.111185838271115,5.80993066647794,1.53075434975349,276.1128125,0.0869723701312153,19414,0,0,0.896966534958389,0.0334920238793115,0.240871523551153,153,346.298440785377,0.719589715040207,0,0.0824313621487909,2.80034584787051,0.583005195923662,0.664019387827887,5.67886509597381,0.111185838271115,4.79166630987415,1.2526849180777,276.1128125,0.0869723701312153,19414,0,0,0.664019387827887,0.0271634869799479,0.196015911291823,153,352.045015718664,0.731285308347541,0,0.0837771581450881,2.81543585964771,0.583200903469983,0.674822730125006,5.74213077624749,0.111185838271115,4.84164230661596,1.26623547643355,276.1128125,0.0869723701312153,19414,0,0,0.674822730125006,0.0276054265576275,0.198060312948899
"154",154,476.887899041175,0.97424281582361,8.76284785878529,0.112459952755756,3.09793588727683,0.593001684604279,0.921197342976576,7.08041298088978,0.951730418943534,5.88095540776423,13.445569487221,276.216666666667,0.0890955685599802,19415,0,0,0.921197342976576,0.0343096423065134,0.243950587842455,154,351.550179538353,0.721642777154636,0,0.0828840835938332,2.8030065422149,0.590162882331187,0.682154390980724,5.75349326640299,0.951730418943534,4.84522659005263,11.0052320193794,276.216666666667,0.0890955685599802,19415,0,0,0.682154390980724,0.0279053477313859,0.198206937638252,154,357.351240171131,0.733359904504955,0,0.0842345975366261,2.81809573245942,0.59031656263906,0.693241542676988,5.81793325093476,0.951730418943534,4.89604693149603,11.1241577034015,276.216666666667,0.0890955685599802,19415,0,0,0.693241542676988,0.0283588972907314,0.200285879471005
"155",155,471.507877589988,0.976667189792269,9.00023837995544,0.112415767283852,3.10050346545757,0.584856325506353,0.887725469318784,6.87961698277624,0.110243663946533,5.72152256603435,1.49959553158946,276.0465625,0.0856386554826736,19416,0,0,0.887725469318784,0.0329784262529647,0.237390521170142,155,347.180191222161,0.723642820211603,0,0.0828411288813994,2.80559367754515,0.581215940962465,0.657557502734612,5.59764662972498,0.110243663946533,4.72010161444218,1.22765831353282,276.0465625,0.0856386554826736,19416,0,0,0.657557502734612,0.0268991463073491,0.193088366240843,155,352.932230057077,0.735380774206235,0,0.0841910161100447,2.82068190291886,0.581414536049784,0.668234094039354,5.65992150417627,0.110243663946533,4.76925249502279,1.24091139012213,276.0465625,0.0856386554826736,19416,0,0,0.668234094039354,0.0273359007970715,0.195099014317056
"156",156,478.1688586218,0.979262466005752,9.25450364117154,0.113002160831486,3.10324733633955,0.591546673529004,0.963978650028012,7.37881806375216,0.951286764705882,6.12485186381869,14.0397990955646,276.391666666667,0.0927639406033019,19417,0,0,0.963978650028012,0.0357222886893563,0.254265261216104,156,352.678525069771,0.725781674942386,0,0.0833141530442928,2.80835510198012,0.588680776256987,0.714241490060104,5.99764614833788,0.951286764705882,5.04769716464809,11.4959799959477,276.391666666667,0.0927639406033019,19417,0,0,0.714241490060104,0.0292179562395775,0.206489537390101,156,358.487468601734,0.737542025071472,0,0.0846689592259087,2.82344248582391,0.588835580114153,0.725826948406712,6.0647225880763,0.951286764705882,5.10055204195819,11.6199611327329,276.391666666667,0.0927639406033019,19417,0,0,0.725826948406712,0.0296918903636762,0.208651707347722
"157",157,471.335317703919,0.982334425471647,9.5555379711021,0.11294534603097,3.10648892520936,0.581269393333377,1.12970011066996,8.72231128362982,0.109299490026354,7.24982433951321,1.88877036574895,277.083854166667,0.10842325333315,19418,0,0,1.12970011066996,0.0417525035160931,0.301034329930559,157,347.126023683537,0.728316876524106,0,0.0832590302995949,2.81162122303878,0.577395821458222,0.837278734728742,7.0993592875895,0.109299490026354,5.9830757328585,1.54685790135568,277.083854166667,0.10842325333315,19418,0,0,0.837278734728742,0.0342511234254601,0.244753696576807,157,352.872790282933,0.740103572629638,0,0.0846130353266129,2.82670739601678,0.577607079505363,0.850845750011719,7.17820129830562,0.109299490026354,6.04525223727049,1.56352297950491,277.083854166667,0.10842325333315,19418,0,0,0.850845750011719,0.0348061184297497,0.247297192593661
"158",158,479.585962493861,0.98551442603114,9.86738179801772,0.11366840774545,3.10983741011367,0.589535977072848,1.19082070829373,9.0513396780453,0.950834879406308,7.50480132040438,17.3019844679865,277.309270833333,0.113931912187191,19419,0,0,1.19082070829373,0.043873822431562,0.311843826915618,158,353.941746810514,0.730937850846623,0,0.0838426589644876,2.81498988720738,0.586621768197503,0.882891606235118,7.35754242466577,0.950834879406308,6.18549940114129,14.1732655516423,277.309270833333,0.113931912187191,19419,0,0,0.882891606235118,0.0361170397887375,0.253034377500627,158,359.758762381937,0.742751977325849,0,0.085202716856364,2.83007510176818,0.586778780947903,0.897179858220274,7.43979904369616,0.950834879406308,6.25023508305862,14.3257711427,277.309270833333,0.113931912187191,19419,0,0,0.897179858220274,0.036701538907106,0.255682563510153
"159",159,472.483258158733,0.988699754279657,10.1798281892273,0.113608645555983,3.11318429150489,0.578933705434028,1.17806697314573,9.05115190969504,0.108353310138144,7.5173746664983,1.94844757456686,277.2453125,0.112348005527187,19420,0,0,1.17806697314573,0.0432638788414376,0.312446391209577,159,348.16833686009,0.733567730213366,0,0.08378478637533,2.81836191255407,0.574984173963747,0.873750519281913,7.3699030132135,0.108353310138144,6.2065153055123,1.59649306279011,277.2453125,0.112348005527187,19420,0,0,0.873750519281913,0.0357430992065985,0.253894089212692,159,353.920831757634,0.745409121544793,0,0.0851440062327882,2.83344588518586,0.575199181891466,0.887872922621854,7.45158038860207,0.108353310138144,6.27086035670815,1.61364976429904,277.2453125,0.112348005527187,19420,0,0,0.887872922621854,0.0363208138430716,0.25652629542899
"160",160,480.618813177281,0.991814110388309,10.4855432207357,0.114319614649132,3.11644965832158,0.587053012050442,1.17366279397243,8.87222151596876,0.950374531835206,7.34988041641876,17.0077765345168,277.213541666667,0.111567392518676,19421,0,0,1.17366279397243,0.0429632740691162,0.305715031508456,160,354.892886940201,0.736135575114725,0,0.0843589817062538,2.82164663000387,0.584045020118437,0.870801421850769,7.2144429989149,0.950374531835206,6.06011396720678,13.9389930790259,277.213541666667,0.111567392518676,19421,0,0,0.870801421850769,0.0356224584976946,0.247905151359661,160,360.714475266651,0.748003783874907,0,0.0857241403072443,2.83672968434158,0.584206806402778,0.884858065816145,7.29495281033184,0.950374531835206,6.12340309906966,14.088596319349,277.213541666667,0.111567392518676,19421,0,0,0.884858065816145,0.0361974830712756,0.250494162374766
"161",161,473.237726900131,0.995116569837637,10.8097988968542,0.114256793621968,3.11990479052488,0.576119053451442,1.22932828876634,9.39224793294699,0.107405117882362,7.79380430041583,2.01116165579758,277.41125,0.116491963357045,19422,0,0,1.22932828876634,0.0448596676463542,0.324255676118462,161,348.891449012684,0.738863130655455,0,0.0842982658922912,2.82512728957697,0.572048915139654,0.912421266623749,7.65010132481344,0.107405117882362,6.43703107612452,1.64866339729643,277.41125,0.116491963357045,19422,0,0,0.912421266623749,0.0373250294351133,0.263323952630055,161,354.646072312298,0.75075956031238,0,0.0856625477909866,2.84020908394719,0.572270184736431,0.927131608625402,7.73473925373361,0.107405117882362,6.50363239243648,1.66633629938063,277.41125,0.116491963357045,19422,0,0,0.927131608625402,0.0379267952732157,0.266048457398515
