"","x"
"336",13.0302743688226
"337",13.1291543394327
"338",13.0170903727412
"339",12.9965819343925
"340",13.0207525938749
"341",12.9562975019217
"342",12.8574175313115
"343",12.7358317896724
"344",12.9028290733695
"345",12.8398388698697
"346",12.4780114218593
"347",11.8781396001577
"348",11.7821894064546
"349",11.7338480874896
"350",11.6569414436817
"351",11.5390179231763
"352",11.4467299506068
"353",11.2628864496946
"354",11.094424277544
"355",11.0101931914687
"356",11.0248420760036
"357",10.9457380995154
"358",10.9677114263177
"359",10.8615070134401
"360",10.5604724362493
"361",10.3964049294591
"362",10.2872707396746
"363",10.1525010019541
"364",9.85219886898994
"365",9.68959625065327
"366",9.71669668704271
"367",9.62733849138021
"368",9.2537919357419
"369",9.07068087905645
"370",8.82311473041773
"371",8.57188636064529
"372",8.67516099661589
"373",8.90661337226629
"374",8.70445876568556
"375",8.60484635084867
"376",8.62169256806374
"377",8.60411390662193
"378",8.75060275197029
"379",8.71544542908669
"380",8.64879300445318
"381",8.69200721383095
"382",8.7857600748539
"383",8.731559202075
"384",8.80993073433638
"385",8.9241920337081
"386",8.85314494371414
"387",8.56016725301743
"388",8.20493180304766
"389",8.08407850563526
"390",8.21372113376856
"391",8.32212287932634
"392",8.29355755448341
"393",8.0672322884202
"394",7.99105808883905
"395",8.21152380108833
"396",8.20712913572788
"397",8.02914518862963
"398",7.7237159460783
"399",7.61458175629377
"400",7.92660299688578
"401",7.75447860360146
"402",6.95538195222616
"403",6.11453597992659
"404",5.6274605691433
"405",5.85525072365999
"406",5.79738762974739
"407",5.67287211120129
"408",5.71315654367208
"409",5.45240639895201
"410",5.43922240287066
"411",5.46778772771358
"412",5.50074771791697
"413",5.58644369244576
"414",5.63478501141071
"415",5.66628011316061
"416",5.74538408964872
"417",5.88308360427618
"418",6.29325237125158
"419",6.90191352367401
"420",7.06305125355721
"421",6.70268869400024
"422",6.38480789959431
"423",6.5774407312274
"424",7.1524094492197
"425",7.18024232983589
"426",7.24616231024265
"427",7.45124669373035
"428",7.24250008910894
"429",7.0103152692318
"430",6.93194373697042
"431",6.83819087594748
"432",6.79058200120926
"433",7.05792414397001
"434",6.90484330058098
"435",6.93121129274368
"436",7.16193122416735
"437",7.21027254313231
"438",7.24030275642872
"439",7.10992768406868
"440",6.97222816944122
"441",6.85430464893579
"442",6.77227089554071
"443",6.71660513430834
"444",6.64922026544809
"445",6.64262826740742
"446",6.78399000316858
"447",6.98467972129583
"448",7.06085392087698
"449",7.09527879953384
"450",7.08209480345249
"451",7.09161657840014
"452",7.06158636510372
"453",7.00225838273764
"454",6.93121129274368
"455",6.87627797573805
"456",6.85650198161602
"457",6.84258554130793
"458",6.84771265089512
"459",6.87408064305782
"460",6.95245217531919
"461",6.9209570735693
"462",6.98321483284235
"463",7.00738549232483
"464",7.09967346489429
"465",7.23224586993456
"466",7.34211250394583
"467",7.43879514187574
"468",7.50471512228251
"469",7.57942443341017
"470",7.61238442361355
"471",7.65266885608435
"472",7.66805018484592
"473",7.60139776021242
"474",7.52522356063128
"475",7.50471512228251
"476",7.46882535517216
"477",7.41096226125956
"478",7.40949737280607
"479",7.41535692662001
"480",7.37580493837595
"481",7.35749383270741
"482",7.3977782651782
"483",7.41535692662001
"484",7.42194892466068
"485",7.32599873095751
"486",7.21759698539972
"487",7.04327525943518
"488",6.96710105985403
"489",6.93194373697042
"490",6.94366284459829
"491",6.99713127315044
"492",7.03375348448753
"493",7.0366832613945
"494",7.0593890324235
"495",6.95391706377268
"496",6.93340862542391
"497",6.87920775264502
"498",6.87261575460434
"499",6.83672598749399
"500",6.78325755894184
"501",6.7510300129652
"502",6.72759179770947
"503",6.72392957657576
"504",6.78691978007555
"505",6.77813044935465
"506",6.78765222430229
"507",6.8088931068778
"508",6.84844509512186
"509",6.80449844151735
"510",6.88726463913918
"511",7.04693748056889
"512",6.8579668700695
"513",6.66972870379686
"514",6.60234383493662
"515",6.70342113822699
"516",6.92828151583672
"517",6.99273660778999
"518",6.96343883872032
"519",6.96417128294706
"520",7.03448592871428
"521",7.13995789736509
"522",7.0769676938653
"523",6.94659262150526
"524",6.66753137111664
"525",6.55107273906469
"526",6.49540697783232
"527",6.479293204844
"528",6.48149053752422
"529",6.55912962555885
"530",6.55619984865189
"531",6.53422652184963
"532",6.55693229287863
"533",6.58183539658785
"534",6.60966827720404
"535",6.62724693864584
"536",6.7737357839942
"537",6.99932860583067
"538",6.814020216465
"539",6.63530382514
"540",6.61186560988426
"541",6.67412336915731
"542",6.7334513515234
"543",6.76714378595352
"544",6.90557574480772
"545",6.94878995418549
"546",7.04181037098169
"547",7.126041457057
"548",7.17291788756847
"549",7.27985474467278
"550",7.43733025342226
"551",7.55818355083466
"552",7.57869198918343
"553",7.55085910856724
"554",7.49153112620115
"555",7.42414625734091
"556",7.35090183466673
"557",7.3135471791029
"558",7.26960052549839
"559",7.27253030240536
"560",7.34723961353302
"561",7.50325023382902
"562",7.76253549009562
"563",7.73909727483988
"564",7.74495682865381
"565",7.88192389905453
"566",8.04232918471098
"567",8.11117894202471
"568",8.17563403397799
"569",8.23569446057081
"570",8.2056642472744
"571",8.29282511025667
"572",8.32358776777983
"573",8.2811060026288
"574",8.30674155056477
"575",8.17270425707102
"576",8.0987273901701
"577",8.27011933922768
"578",8.30893888324499
"579",8.30674155056477
"580",8.31772821396589
"581",8.28843044489622
"582",8.21152380108833
"583",8.19248025119305
"584",7.99691764265299
"585",7.68636129051447
"586",7.86947234719992
"587",8.03353985399008
"588",8.25913267582655
"589",8.42539751529694
"590",8.48912016302347
"591",8.63487656414509
"592",8.68028810620308
"593",8.74327830970287
"594",8.83263650536537
"595",9.01062045246363
"596",8.74913786351681
"597",8.6736961081624
"598",8.80773340165615
"599",8.91760003566742
"600",9.29773858934641
"601",9.24060793966055
"602",9.4588763192296
"603",10.0858485773206
"604",9.97012238949537
"605",9.87636952847242
"606",9.73354290425777
"607",9.45960876345634
"608",9.57899717241526
"609",9.56947539746761
"610",9.96426283568144
"611",9.93789484351873
"612",9.59584338963032
"613",9.64711448550224
"614",9.90346996486187
"615",10.1283303424716
"616",10.1232032328844
"617",10.4088564813137
"618",10.2967925146222
"619",10.742851048708
"620",10.8402661308646
"621",10.986754976213
"622",10.6000244244933
"623",10.944273211062
"624",11.7082125395536
"625",11.2035584673285
"626",11.3236793205142
"627",11.8539689406753
"628",11.8730124905705
"629",11.7521591931581
"630",11.9667653515935
"631",12.5886105000973
"632",13.2653889656067
"633",12.9680166095495
"634",12.6992095783353
"635",12.8090762123466
"636",13.0646992474794
"637",13.5503097698092
"638",13.3093356192112
"639",12.7123935744166
"640",12.3813287839293
"641",12.6259651556611
"642",12.9943846017122
"643",13.5473799929023
"644",13.863063454628
"645",13.928250990808
"646",14.0139469653368
"647",14.2248909026384
"648",14.623340561986
"649",14.6936552077532
"650",14.6423841118813
"651",14.9675893485546
"652",15.1799981743097
"653",15.0056764483452
"654",14.8372142761946
"655",15.3015839159489
"656",15.8853419646621
"657",16.0464796945453
"658",15.8362682014704
"659",15.8816797435284
"660",15.709555350244
"661",15.7242042347789
"662",15.6355784833431
"663",15.5623340606689
"664",15.6678060293198
"665",15.5725882798433
"666",15.4165776595473
"667",15.5117954090238
"668",15.7073580175638
"669",15.7176122367382
"670",15.7029633522034
"671",15.4275643229485
"672",15.2605670392513
"673",15.3059785813093
"674",15.7710806652904
"675",16.0171819254756
"676",16.0911587923765
"677",16.1204565614462
"678",16.0765099078417
"679",15.8948637396097
"680",15.7893917709589
"681",15.4553972035646
"682",15.204901278019
"683",15.1499679610133
"684",15.0386364385486
"685",14.9287698045373
"686",14.8540604934096
"687",14.7515183016658
"688",14.7251503095031
"689",14.6255378946662
"690",14.6013672351837
"691",14.4739219397306
"692",13.9428998753428
"693",13.5759453177452
"694",13.3386333882809
"695",13.0720236897469
"696",12.9797357171774
"697",12.8427686467767
"698",12.7380291223526
"699",12.5549180656672
"700",12.6215704903007
"701",12.2736594825983
"702",11.9308755844831
"703",11.968230240047
"704",11.8561662733555
"705",11.783654294908
"706",11.5258339270949
"707",11.2240669056773
"708",11.0958891659975
"709",10.9530625417829
"710",10.4257026985288
"711",9.87856686115265
"712",9.67494736611843
"713",9.72035890817642
"714",9.82949309796095
"715",10.0426343679428
"716",10.4322946965694
"717",10.2836085185409
"718",10.1437116712332
"719",10.0499588102102
"720",9.70351269096136
"721",9.12488175183535
"722",8.89196448773146
"723",9.10950042307377
"724",9.19299906492233
"725",9.00915556401014
"726",8.83336894959211
"727",8.81286051124334
"728",8.81505784392357
"729",8.70079654455185
"730",8.45249795168638
"731",8.27085178345442
"732",8.23129979521036
"733",8.1829584762454
"734",8.12070071697235
"735",7.90609455853701
"736",7.5501266643405
"737",7.33332317322493
"738",7.97347942739725
"739",7.26960052549839
"740",6.83379621058702
"741",6.59355450421572
"742",6.56059451401234
"743",6.47489853948355
"744",6.300576813519
"745",6.23978394269943
"746",6.1130710914731
"747",6.15482041239738
"748",6.22586750239134
"749",6.23905149847269
"750",6.23831905424595
"751",5.88821071386337
"752",5.88674582540989
"753",6.09402754157782
"754",6.18045596033335
"755",6.06179999560118
"756",5.48097172379494
"757",5.21143224835396
"758",5.2927335575223
"759",5.20264291763306
"760",5.16528826206923
"761",5.2524491250515
"762",5.45094151049852
"763",5.54542681574821
"764",5.44654684513807
"765",5.17114781588316
"766",4.74999238550663
"767",4.43284403532743
"768",4.25486008822918
"769",4.20212410390377
"770",4.28928496688604
"771",4.35959961265326
"772",4.35593739151955
"773",4.3200476244092
"774",4.04611348360777
"775",3.84249398857355
"776",3.78096867352724
"777",4.09079258143902
"778",4.54490800201893
"779",4.60863064974546
"780",4.50682090222836
"781",4.6320688650012
"782",4.78441726416349
"783",4.76830349117517
"784",4.68480484932661
"785",4.58372754603624
"786",4.77562793344259
"787",4.92284922301769
"788",4.79174170643091
"789",4.89867856353521
"790",5.01220741868019
"791",4.8913541212678
"792",4.8862270116806
"793",4.97997987270355
"794",4.80492570251226
"795",4.51414534449577
"796",4.52439956367016
"797",4.42185737192631
"798",4.94335766136646
"799",5.09497361630201
"800",4.80639059096575
"801",4.66209907829762
"802",4.54857022315264
"803",4.48777735233307
"804",4.46067691594362
"805",4.46653646975756
"806",4.41966003924608
"807",4.38377027213573
"808",4.36985383182764
"809",4.35959961265326
"810",4.29221474379301
"811",4.27610097080469
"812",4.25486008822918
"813",4.2533951997757
"814",4.24094364792109
"815",4.21677298843861
"816",4.28708763420582
"817",4.42112492769957
"818",4.40794093161821
"819",4.33176673203707
"820",4.20285654813051
"821",4.16916411370039
"822",4.16769922524691
"823",4.16843166947365
"824",4.19260232895613
"825",4.24973297864199
"826",4.37278360873461
"827",4.42405470460653
"828",4.43137914687395
"829",4.43137914687395
"830",4.35886716842651
"831",4.30100407451391
"832",4.37864316254854
"833",4.50828579068184
"834",4.57274088263512
"835",4.51854000985622
"836",4.46140936017036
"837",4.35813472419977
"838",4.34202095121145
"839",4.53025911748409
"840",4.57640310376883
"841",4.52439956367016
"842",4.63426619768143
"843",4.88769190013409
"844",4.9265114441514
"845",5.007080309093
"846",5.25464645773172
"847",5.25757623463869
"848",5.37037264555693
"849",5.51612904667854
"850",5.42530596256256
"851",5.38428908586502
"852",5.42530596256256
"853",5.47730950266123
"854",5.43848995864391
"855",5.43409529328346
"856",5.43189796060324
"857",5.40406507998705
"858",5.37110508978367
"859",5.37256997823715
"860",5.44508195668459
"861",5.42384107410908
"862",5.37916197627783
"863",5.62086857110262
"864",5.86330761015415
"865",6.00320445746183
"866",5.9167760387063
"867",5.73879209160805
"868",5.63698234409094
"869",5.66481522470713
"870",5.51026949286461
"871",5.42457351833582
"872",5.5329752638936
"873",5.67580188810825
"874",5.73586231470108
"875",5.73073520511389
"876",5.8237556219101
"877",5.90212715417147
"878",5.91091648489237
"879",5.86111027747393
"880",5.64723656326532
"881",5.47071750462055
"882",5.35279398411512
"883",5.30518510937691
"884",5.32129888236523
"885",5.35865353792906
"886",5.40699485689402
"887",5.49928282946348
"888",5.69484543800354
"889",5.86184272170067
"890",5.82082584500313
"891",5.81203651428223
"892",5.79738762974739
"893",5.61647390574217
"894",5.60548724234104
"895",5.60914946347475
"896",5.56520280987024
"897",5.61427657306194
"898",5.66774500161409
"899",5.68752099573612
"900",5.6801965534687
"901",5.65895567089319
"902",5.58864102512598
"903",5.64284189790487
"904",5.70949432253838
"905",5.78566852211952
"906",5.96365246921778
"907",6.05374310910702
"908",6.1936399564147
"909",6.20023195445538
"910",6.11893064528704
"911",6.00393690168858
"912",5.90505693107843
"913",5.96511735767126
"914",6.12625508755445
"915",6.34159369021654
"916",6.5056611970067
"917",6.62944427132607
"918",6.80669577419758
"919",6.94805750995874
"920",6.96710105985403
"921",6.84844509512186
"922",6.89385663717985
"923",6.88653219491243
"924",6.89092686027288
"925",6.9209570735693
"926",7.22125920653343
"927",7.5274208933115
"928",7.58674887567759
"929",7.62044131010771
"930",7.60432753711939
"931",7.56917021423578
"932",7.40876492857933
"933",7.45637380331755
"934",7.61311686784029
"935",7.66145818680525
"936",7.59187598526478
"937",7.54206977784634
"938",7.51350445300341
"939",7.29157385230064
"940",7.15167700499296
"941",7.00225838273764
"942",6.83819087594748
"943",6.69243447482586
"944",6.66533403843641
"945",6.74150823801756
"946",6.85064242780209
"947",6.89751885831356
"948",6.96270639449358
"949",7.07110814005136
"950",7.18683432787657
"951",7.23004853725433
"952",7.27765741199255
"953",7.32087162137032
"954",7.46516313403845
"955",7.51203956454992
"956",7.44904936105013
"957",7.36848049610853
"958",7.35163427889347
"959",7.39338359981775
"960",7.37873471528292
"961",7.38166449218988
"962",7.45637380331755
"963",7.46369824558496
"964",7.42268136888742
"965",7.52009645104408
"966",7.72737816721201
"967",7.77132482081652
"968",7.91854611039162
"969",7.94051943719387
"970",8.00424208492041
"971",8.11337627470493
"972",8.05697806924582
"973",8.05258340388536
"974",8.12949004769325
"975",8.10385449975729
"976",8.02035585790873
"977",8.03427229821682
"978",8.11264383047819
"979",8.06210517883301
"980",8.03866696357727
"981",8.08041628450155
"982",8.13974426686764
"983",8.22690512984991
"984",8.39976196736097
"985",8.5843379124999
"986",8.61803034693003
"987",8.46128728240728
"988",8.35435042530298
"989",8.50596638023853
"990",8.66344188898802
"991",8.69859921187162
"992",8.44737084209919
"993",8.6158330142498
"994",8.49717704951763
"995",8.51841793209314
"996",8.61363568156958
"997",8.7278969809413
"998",8.82531206309795
"999",8.80187384784222
"1000",9.0714133232832
"1001",9.09118931740522
"1002",9.11316264420748
"1003",9.14246041327715
"1004",9.47572253644466
"1005",9.59218116849661
"1006",9.57020784169436
"1007",9.6463820412755
"1008",10.2609027475119
"1009",10.3839533776045
"1010",10.1861934363842
"1011",10.3993347063661
"1012",10.7457808256149
"1013",11.2592242285609
"1014",11.5155797079206
"1015",11.8041627332568
"1016",11.9557786881924
"1017",11.7741325199604
"1018",11.7338480874896
"1019",11.9836115688086
"1020",12.010712005198
"1021",12.056123547256
"1022",12.1557359620929
"1023",11.5111850425601
"1024",10.876155897975
"1025",11.1933042481542
"1026",11.5251014828682
"1027",11.6488845571876
"1028",11.6745201051235
"1029",11.851771607995
"1030",12.0517288818955
"1031",12.2963652536273
"1032",12.4238105490804
"1033",12.6010620519519
"1034",12.7614673376083
"1035",12.586413167417
"1036",12.7072664648294
"1037",12.7658620029688
"1038",12.770989112556
"1039",12.7043366879225
"1040",12.6010620519519
"1041",12.5834833905101
"1042",12.5153660774231
"1043",12.3373821303248
"1044",12.1359599679708
"1045",11.8437147215009
"1046",11.9616382420063
"1047",11.8415173888206
"1048",11.7543565258384
"1049",11.678914770484
"1050",11.763878300786
"1051",11.9557786881924
"1052",11.8810693770647
"1053",11.9074373692274
"1054",11.990936011076
"1055",12.0297555550933
"1056",11.9806817919016
"1057",11.8297982811928
"1058",11.6195867881179
"1059",11.5522019192576
"1060",11.4877468273044
"1061",11.3852046355605
"1062",10.9992065280676
"1063",10.2711569666862
"1064",10.0243232622743
"1065",10.0719321370125
"1066",10.359782718122
"1067",9.97451705485582
"1068",9.95327617228031
"1069",10.0653401389718
"1070",10.0638752505183
"1071",9.97744683176279
"1072",10.0162663757801
"1073",10.1905881017447
"1074",10.2286752015352
"1075",10.2506485283375
"1076",10.2389294207096
"1077",10.1986449882388
"1078",10.0843836888671
"1079",9.75771356374025
"1080",9.59584338963032
"1081",9.49403364211321
"1082",9.49623097479343
"1083",9.50135808438063
"1084",9.49183630943298
"1085",9.38270211964846
"1086",9.07800532132387
"1087",8.95129247009754
"1088",8.86852627247572
"1089",8.85753960907459
"1090",8.81798762083054
"1091",8.67735832929611
"1092",8.61363568156958
"1093",8.63194678723812
"1094",8.67516099661589
"1095",8.67955566197634
"1096",8.65977966785431
"1097",8.48399305343628
"1098",8.42246773838997
"1099",8.44444106519222
"1100",8.47300639003515
"1101",8.53306681662798
"1102",8.58653524518013
"1103",8.47520372271538
"1104",8.18735314160585
"1105",7.93978699296713
"1106",7.8973052278161
"1107",7.76839504390955
"1108",7.61604664474726
"1109",7.19782099127769
"1110",6.90923796594143
"1111",7.06524858623743
"1112",7.15680411458015
"1113",6.58769495040178
"1114",6.10208442807198
"1115",5.81496629118919
"1116",6.05227822065353
"1117",6.1130710914731
"1118",5.9394818097353
"1119",5.94680625200272
"1120",5.92336803674698
"1121",5.81789606809616
"1122",6.14310130476952
"1123",6.08963287621737
"1124",5.653828561306
"1125",5.62526323646307
"1126",5.63771478831768
"1127",5.69850765913725
"1128",6.05813777446747
"1129",6.15848263353109
"1130",6.23978394269943
"1131",6.36503190547228
"1132",6.44706565886736
"1133",6.42069766670465
"1134",6.31742303073406
"1135",6.28885770589113
"1136",6.35477768629789
"1137",6.51884519308805
"1138",6.5056611970067
"1139",6.48735009133816
"1140",6.38847012072802
"1141",6.28959015011787
"1142",6.32401502877474
"1143",6.34159369021654
"1144",6.3181554749608
"1145",6.21048617362976
"1146",6.08450576663017
"1147",5.84426406025887
"1148",5.68239388614893
"1149",5.8186285123229
"1150",6.01419112086296
"1151",5.89773248881102
"1152",5.92996003478765
"1153",6.01931823045015
"1154",6.11526842415333
"1155",5.90066226571798
"1156",5.79006318747997
"1157",6.27347637712955
"1158",6.47196876257658
"1159",6.07351910322905
"1160",6.37748345732689
"1161",6.39286478608847
"1162",6.11160620301962
"1163",6.00759912282228
"1164",5.89626760035753
"1165",6.17313151806593
"1166",6.42435988783836
"1167",6.49174475669861
"1168",6.55180518329144
"1169",6.48075809329748
"1170",6.44560077041388
"1171",6.38041323423386
"1172",6.39725945144892
"1173",6.32621236145496
"1174",5.98196357488632
"1175",6.08011110126972
"1176",6.24124883115292
"1177",6.34818568825722
"1178",6.2690817117691
"1179",6.30350659042597
"1180",6.41483811289072
"1181",6.2829981520772
"1182",6.32694480568171
"1183",6.40531633794308
"1184",6.300576813519
"1185",6.46830654144287
"1186",6.61552783101797
"1187",6.65434737503529
"1188",7.04181037098169
"1189",7.06231880933046
"1190",6.9561143964529
"1191",6.88140508532524
"1192",6.79937133193016
"1193",6.85869931429625
"1194",7.09088413417339
"1195",7.21100498735905
"1196",7.30109562724829
"1197",7.34357739239931
"1198",7.35749383270741
"1199",7.38166449218988
"1200",7.45490891486406
"1201",7.5010529011488
"1202",7.53108311444521
"1203",7.53401289135218
"1204",7.53108311444521
"1205",7.58162176609039
"1206",7.54939422011375
"1207",7.36848049610853
"1208",7.24396497756243
"1209",7.15533922612667
"1210",7.12164679169655
"1211",7.08502458035946
"1212",7.07550280541182
"1213",7.1524094492197
"1214",7.2329783141613
"1215",7.29450362920761
"1216",7.34577472507954
"1217",7.34723961353302
"1218",7.48567157238722
"1219",7.70906706154346
"1220",7.75814082473516
"1221",7.84896390885115
"1222",7.79842525720596
"1223",7.80574969947338
"1224",7.76546526700258
"1225",7.79256570339203
"1226",7.81527147442102
"1227",7.77791681885719
"1228",7.76619771122932
"1229",7.87166967988014
"1230",8.05917540192604
"1231",8.04892118275166
"1232",7.98373364657164
"1233",8.02108830213547
"1234",8.10238961130381
"1235",8.26425978541374
"1236",8.34336376190186
"1237",8.419537961483
"1238",8.49644460529089
"1239",8.58873257786036
"1240",8.65099033713341
"1241",8.59678946435452
"1242",8.61510057002306
"1243",8.5843379124999
"1244",8.37559130787849
"1245",8.36313975602388
"1246",8.38291575014591
"1247",8.33384198695421
"1248",8.32505265623331
"1249",8.38364819437265
"1250",8.13095493614674
"1251",7.84530168771744
