#,Date-Time (EST/EDT),Ch:1 - Temperature   (°C),Button Down,Button Up,Host Connected,End of File
2251,12/27/2022 00:15:00,22.26,,,,
2252,12/27/2022 00:30:00,22.18,,,,
2253,12/27/2022 00:45:00,22.22,,,,
2254,12/27/2022 01:00:00,22.22,,,,
2255,12/27/2022 01:15:00,22.18,,,,
2256,12/27/2022 01:30:00,22.22,,,,
2257,12/27/2022 01:45:00,22.22,,,,
2258,12/27/2022 02:00:00,22.18,,,,
2259,12/27/2022 02:15:00,22.18,,,,
2260,12/27/2022 02:30:00,22.18,,,,
2261,12/27/2022 02:45:00,22.13,,,,
2262,12/27/2022 03:00:00,22.13,,,,
2263,12/27/2022 03:15:00,22.09,,,,
2264,12/27/2022 03:30:00,22.13,,,,
2265,12/27/2022 03:45:00,22.13,,,,
2266,12/27/2022 04:00:00,22.18,,,,
2267,12/27/2022 04:15:00,22.13,,,,
2268,12/27/2022 04:30:00,22.13,,,,
2269,12/27/2022 04:45:00,22.13,,,,
2270,12/27/2022 05:00:00,22.18,,,,
2271,12/27/2022 05:15:00,22.13,,,,
2272,12/27/2022 05:30:00,22.13,,,,
2273,12/27/2022 05:45:00,22.13,,,,
2274,12/27/2022 06:00:00,22.09,,,,
2275,12/27/2022 06:15:00,22.18,,,,
2276,12/27/2022 06:30:00,22.13,,,,
2277,12/27/2022 06:45:00,22.13,,,,
2278,12/27/2022 07:00:00,22.09,,,,
2279,12/27/2022 07:15:00,22.09,,,,
2280,12/27/2022 07:30:00,22.05,,,,
2281,12/27/2022 07:45:00,22.13,,,,
2282,12/27/2022 08:00:00,22.09,,,,
2283,12/27/2022 08:15:00,22.09,,,,
2284,12/27/2022 08:30:00,22.18,,,,
2285,12/27/2022 08:45:00,22.22,,,,
2286,12/27/2022 09:00:00,22.22,,,,
2287,12/27/2022 09:15:00,22.26,,,,
2288,12/27/2022 09:30:00,22.26,,,,
2289,12/27/2022 09:45:00,22.22,,,,
2290,12/27/2022 10:00:00,22.26,,,,
2291,12/27/2022 10:15:00,22.26,,,,
2292,12/27/2022 10:30:00,22.31,,,,
2293,12/27/2022 10:45:00,22.35,,,,
2294,12/27/2022 11:00:00,22.43,,,,
2295,12/27/2022 11:15:00,22.65,,,,
2296,12/27/2022 11:30:00,22.91,,,,
2297,12/27/2022 11:45:00,23.16,,,,
2298,12/27/2022 12:00:00,23.42,,,,
2299,12/27/2022 12:15:00,23.59,,,,
2300,12/27/2022 12:30:00,23.55,,,,
2301,12/27/2022 12:45:00,23.34,,,,
2302,12/27/2022 13:00:00,23.03,,,,
2303,12/27/2022 13:15:00,22.69,,,,
2304,12/27/2022 13:30:00,22.43,,,,
2305,12/27/2022 13:45:00,22.35,,,,
2306,12/27/2022 14:00:00,22.26,,,,
2307,12/27/2022 14:15:00,22.18,,,,
2308,12/27/2022 14:30:00,22.13,,,,
2309,12/27/2022 14:45:00,22.18,,,,
2310,12/27/2022 15:00:00,22.13,,,,
2311,12/27/2022 15:15:00,22.13,,,,
2312,12/27/2022 15:30:00,22.09,,,,
2313,12/27/2022 15:45:00,22.01,,,,
2314,12/27/2022 16:00:00,21.96,,,,
2315,12/27/2022 16:15:00,21.88,,,,
2316,12/27/2022 16:30:00,21.88,,,,
2317,12/27/2022 16:45:00,21.75,,,,
2318,12/27/2022 17:00:00,21.66,,,,
2319,12/27/2022 17:15:00,21.62,,,,
2320,12/27/2022 17:30:00,21.53,,,,
2321,12/27/2022 17:45:00,21.40,,,,
2322,12/27/2022 18:00:00,21.28,,,,
2323,12/27/2022 18:15:00,21.23,,,,
2324,12/27/2022 18:30:00,21.23,,,,
2325,12/27/2022 18:45:00,21.28,,,,
2326,12/27/2022 19:00:00,21.28,,,,
2327,12/27/2022 19:15:00,21.32,,,,
2328,12/27/2022 19:30:00,21.28,,,,
2329,12/27/2022 19:45:00,21.28,,,,
2330,12/27/2022 20:00:00,21.36,,,,
2331,12/27/2022 20:15:00,21.32,,,,
2332,12/27/2022 20:30:00,21.32,,,,
2333,12/27/2022 20:45:00,21.36,,,,
2334,12/27/2022 21:00:00,21.45,,,,
2335,12/27/2022 21:15:00,21.45,,,,
2336,12/27/2022 21:30:00,21.40,,,,
2337,12/27/2022 21:45:00,21.45,,,,
2338,12/27/2022 22:00:00,21.49,,,,
2339,12/27/2022 22:15:00,21.49,,,,
2340,12/27/2022 22:30:00,21.58,,,,
2341,12/27/2022 22:45:00,21.62,,,,
2342,12/27/2022 23:00:00,21.62,,,,
2343,12/27/2022 23:15:00,21.62,,,,
2344,12/27/2022 23:30:00,21.66,,,,
2345,12/27/2022 23:45:00,21.66,,,,
2346,12/28/2022 00:00:00,21.70,,,,
2347,12/28/2022 00:15:00,21.75,,,,
2348,12/28/2022 00:30:00,21.70,,,,
2349,12/28/2022 00:45:00,21.75,,,,
2350,12/28/2022 01:00:00,21.79,,,,
2351,12/28/2022 01:15:00,21.79,,,,
2352,12/28/2022 01:30:00,21.88,,,,
2353,12/28/2022 01:45:00,21.83,,,,
2354,12/28/2022 02:00:00,21.88,,,,
2355,12/28/2022 02:15:00,21.88,,,,
2356,12/28/2022 02:30:00,21.92,,,,
2357,12/28/2022 02:45:00,21.92,,,,
2358,12/28/2022 03:00:00,22.01,,,,
2359,12/28/2022 03:15:00,22.01,,,,
2360,12/28/2022 03:30:00,22.01,,,,
2361,12/28/2022 03:45:00,22.01,,,,
2362,12/28/2022 04:00:00,22.05,,,,
2363,12/28/2022 04:15:00,22.05,,,,
2364,12/28/2022 04:30:00,22.09,,,,
2365,12/28/2022 04:45:00,22.09,,,,
2366,12/28/2022 05:00:00,22.09,,,,
2367,12/28/2022 05:15:00,22.13,,,,
2368,12/28/2022 05:30:00,22.13,,,,
2369,12/28/2022 05:45:00,22.18,,,,
2370,12/28/2022 06:00:00,22.18,,,,
2371,12/28/2022 06:15:00,22.22,,,,
2372,12/28/2022 06:30:00,22.18,,,,
2373,12/28/2022 06:45:00,22.18,,,,
2374,12/28/2022 07:00:00,22.18,,,,
2375,12/28/2022 07:15:00,22.22,,,,
2376,12/28/2022 07:30:00,22.22,,,,
2377,12/28/2022 07:45:00,22.18,,,,
2378,12/28/2022 08:00:00,22.18,,,,
2379,12/28/2022 08:15:00,22.13,,,,
2380,12/28/2022 08:30:00,22.09,,,,
2381,12/28/2022 08:45:00,22.13,,,,
2382,12/28/2022 09:00:00,22.13,,,,
2383,12/28/2022 09:15:00,22.05,,,,
2384,12/28/2022 09:30:00,22.01,,,,
2385,12/28/2022 09:45:00,22.05,,,,
2386,12/28/2022 10:00:00,22.09,,,,
2387,12/28/2022 10:15:00,22.18,,,,
2388,12/28/2022 10:30:00,22.18,,,,
2389,12/28/2022 10:45:00,22.13,,,,
2390,12/28/2022 11:00:00,22.13,,,,
2391,12/28/2022 11:15:00,22.13,,,,
2392,12/28/2022 11:30:00,22.05,,,,
2393,12/28/2022 11:45:00,22.01,,,,
2394,12/28/2022 12:00:00,22.09,,,,
2395,12/28/2022 12:15:00,22.26,,,,
2396,12/28/2022 12:30:00,22.43,,,,
2397,12/28/2022 12:45:00,22.61,,,,
2398,12/28/2022 13:00:00,22.73,,,,
2399,12/28/2022 13:15:00,22.95,,,,
2400,12/28/2022 13:30:00,23.34,,,,
2401,12/28/2022 13:45:00,23.64,,,,
2402,12/28/2022 14:00:00,23.51,,,,
2403,12/28/2022 14:15:00,23.51,,,,
2404,12/28/2022 14:30:00,23.46,,,,
2405,12/28/2022 14:45:00,23.29,,,,
2406,12/28/2022 15:00:00,23.12,,,,
2407,12/28/2022 15:15:00,22.73,,,,
2408,12/28/2022 15:30:00,22.39,,,,
2409,12/28/2022 15:45:00,22.09,,,,
2410,12/28/2022 16:00:00,21.79,,,,
2411,12/28/2022 16:15:00,21.66,,,,
2412,12/28/2022 16:30:00,21.45,,,,
2413,12/28/2022 16:45:00,21.28,,,,
2414,12/28/2022 17:00:00,21.15,,,,
2415,12/28/2022 17:15:00,20.98,,,,
2416,12/28/2022 17:30:00,20.89,,,,
2417,12/28/2022 17:45:00,20.76,,,,
2418,12/28/2022 18:00:00,20.68,,,,
2419,12/28/2022 18:15:00,20.59,,,,
2420,12/28/2022 18:30:00,20.50,,,,
2421,12/28/2022 18:45:00,20.37,,,,
2422,12/28/2022 19:00:00,20.33,,,,
2423,12/28/2022 19:15:00,20.29,,,,
2424,12/28/2022 19:30:00,20.20,,,,
2425,12/28/2022 19:45:00,20.12,,,,
2426,12/28/2022 20:00:00,20.12,,,,
2427,12/28/2022 20:15:00,20.12,,,,
2428,12/28/2022 20:30:00,20.03,,,,
2429,12/28/2022 20:45:00,19.90,,,,
2430,12/28/2022 21:00:00,19.86,,,,
2431,12/28/2022 21:15:00,19.82,,,,
2432,12/28/2022 21:30:00,19.82,,,,
2433,12/28/2022 21:45:00,19.73,,,,
2434,12/28/2022 22:00:00,19.65,,,,
2435,12/28/2022 22:15:00,19.60,,,,
2436,12/28/2022 22:30:00,19.52,,,,
2437,12/28/2022 22:45:00,19.52,,,,
2438,12/28/2022 23:00:00,19.52,,,,
2439,12/28/2022 23:15:00,19.47,,,,
2440,12/28/2022 23:30:00,19.39,,,,
2441,12/28/2022 23:45:00,19.39,,,,
2442,12/29/2022 00:00:00,19.35,,,,
2443,12/29/2022 00:15:00,19.30,,,,
2444,12/29/2022 00:30:00,19.35,,,,
2445,12/29/2022 00:45:00,19.35,,,,
2446,12/29/2022 01:00:00,19.30,,,,
2447,12/29/2022 01:15:00,19.26,,,,
2448,12/29/2022 01:30:00,19.22,,,,
2449,12/29/2022 01:45:00,19.26,,,,
2450,12/29/2022 02:00:00,19.22,,,,
2451,12/29/2022 02:15:00,19.26,,,,
2452,12/29/2022 02:30:00,19.22,,,,
2453,12/29/2022 02:45:00,19.17,,,,
2454,12/29/2022 03:00:00,19.22,,,,
2455,12/29/2022 03:15:00,19.22,,,,
2456,12/29/2022 03:30:00,19.22,,,,
2457,12/29/2022 03:45:00,19.22,,,,
2458,12/29/2022 04:00:00,19.22,,,,
2459,12/29/2022 04:15:00,19.22,,,,
2460,12/29/2022 04:30:00,19.22,,,,
2461,12/29/2022 04:45:00,19.22,,,,
2462,12/29/2022 05:00:00,19.17,,,,
2463,12/29/2022 05:15:00,19.30,,,,
2464,12/29/2022 05:30:00,19.30,,,,
2465,12/29/2022 05:45:00,19.30,,,,
2466,12/29/2022 06:00:00,19.39,,,,
2467,12/29/2022 06:15:00,19.39,,,,
2468,12/29/2022 06:30:00,19.47,,,,
2469,12/29/2022 06:45:00,19.52,,,,
2470,12/29/2022 07:00:00,19.60,,,,
2471,12/29/2022 07:15:00,19.65,,,,
2472,12/29/2022 07:30:00,19.73,,,,
2473,12/29/2022 07:45:00,19.77,,,,
2474,12/29/2022 08:00:00,19.90,,,,
2475,12/29/2022 08:15:00,20.03,,,,
2476,12/29/2022 08:30:00,20.16,,,,
2477,12/29/2022 08:45:00,20.29,,,,
2478,12/29/2022 09:00:00,20.46,,,,
2479,12/29/2022 09:15:00,20.68,,,,
2480,12/29/2022 09:30:00,20.89,,,,
2481,12/29/2022 09:45:00,21.10,,,,
2482,12/29/2022 10:00:00,21.28,,,,
2483,12/29/2022 10:15:00,21.45,,,,
2484,12/29/2022 10:30:00,21.53,,,,
2485,12/29/2022 10:45:00,21.66,,,,
2486,12/29/2022 11:00:00,21.70,,,,
2487,12/29/2022 11:15:00,21.83,,,,
2488,12/29/2022 11:30:00,22.05,,,,
2489,12/29/2022 11:45:00,22.31,,,,
2490,12/29/2022 12:00:00,22.61,,,,
2491,12/29/2022 12:15:00,22.86,,,,
2492,12/29/2022 12:30:00,23.08,,,,
2493,12/29/2022 12:45:00,23.29,,,,
2494,12/29/2022 13:00:00,23.29,,,,
2495,12/29/2022 13:15:00,23.46,,,,
2496,12/29/2022 13:30:00,23.64,,,,
2497,12/29/2022 13:45:00,23.81,,,,
2498,12/29/2022 14:00:00,23.76,,,,
2499,12/29/2022 14:15:00,23.76,,,,
2500,12/29/2022 14:30:00,23.68,,,,
2501,12/29/2022 14:45:00,23.42,,,,
2502,12/29/2022 15:00:00,23.12,,,,
2503,12/29/2022 15:15:00,22.86,,,,
2504,12/29/2022 15:30:00,22.52,,,,
2505,12/29/2022 15:45:00,22.22,,,,
2506,12/29/2022 16:00:00,21.88,,,,
2507,12/29/2022 16:15:00,21.70,,,,
2508,12/29/2022 16:30:00,21.66,,,,
2509,12/29/2022 16:45:00,21.53,,,,
2510,12/29/2022 17:00:00,21.36,,,,
2511,12/29/2022 17:15:00,21.15,,,,
2512,12/29/2022 17:30:00,20.93,,,,
2513,12/29/2022 17:45:00,20.80,,,,
2514,12/29/2022 18:00:00,20.63,,,,
2515,12/29/2022 18:15:00,20.50,,,,
2516,12/29/2022 18:30:00,20.37,,,,
2517,12/29/2022 18:45:00,20.29,,,,
2518,12/29/2022 19:00:00,20.16,,,,
2519,12/29/2022 19:15:00,20.07,,,,
2520,12/29/2022 19:30:00,20.03,,,,
2521,12/29/2022 19:45:00,19.95,,,,
2522,12/29/2022 20:00:00,19.82,,,,
2523,12/29/2022 20:15:00,19.77,,,,
2524,12/29/2022 20:30:00,19.69,,,,
2525,12/29/2022 20:45:00,19.65,,,,
2526,12/29/2022 21:00:00,19.60,,,,
2527,12/29/2022 21:15:00,19.56,,,,
2528,12/29/2022 21:30:00,19.52,,,,
2529,12/29/2022 21:45:00,19.47,,,,
2530,12/29/2022 22:00:00,19.39,,,,
2531,12/29/2022 22:15:00,19.39,,,,
2532,12/29/2022 22:30:00,19.39,,,,
2533,12/29/2022 22:45:00,19.35,,,,
2534,12/29/2022 23:00:00,19.43,,,,
2535,12/29/2022 23:15:00,19.43,,,,
2536,12/29/2022 23:30:00,19.39,,,,
2537,12/29/2022 23:45:00,19.43,,,,
2538,12/30/2022 00:00:00,19.47,,,,
2539,12/30/2022 00:15:00,19.52,,,,
2540,12/30/2022 00:30:00,19.52,,,,
2541,12/30/2022 00:45:00,19.65,,,,
2542,12/30/2022 01:00:00,19.65,,,,
2543,12/30/2022 01:15:00,19.69,,,,
2544,12/30/2022 01:30:00,19.82,,,,
2545,12/30/2022 01:45:00,19.90,,,,
2546,12/30/2022 02:00:00,19.99,,,,
2547,12/30/2022 02:15:00,20.07,,,,
2548,12/30/2022 02:30:00,20.16,,,,
2549,12/30/2022 02:45:00,20.20,,,,
2550,12/30/2022 03:00:00,20.29,,,,
2551,12/30/2022 03:15:00,20.37,,,,
2552,12/30/2022 03:30:00,20.37,,,,
2553,12/30/2022 03:45:00,20.46,,,,
2554,12/30/2022 04:00:00,20.55,,,,
2555,12/30/2022 04:15:00,20.59,,,,
2556,12/30/2022 04:30:00,20.63,,,,
2557,12/30/2022 04:45:00,20.63,,,,
2558,12/30/2022 05:00:00,20.68,,,,
2559,12/30/2022 05:15:00,20.72,,,,
2560,12/30/2022 05:30:00,20.72,,,,
2561,12/30/2022 05:45:00,20.76,,,,
2562,12/30/2022 06:00:00,20.76,,,,
2563,12/30/2022 06:15:00,20.76,,,,
2564,12/30/2022 06:30:00,20.76,,,,
2565,12/30/2022 06:45:00,20.85,,,,
2566,12/30/2022 07:00:00,20.76,,,,
2567,12/30/2022 07:15:00,20.72,,,,
2568,12/30/2022 07:30:00,20.72,,,,
2569,12/30/2022 07:45:00,20.68,,,,
2570,12/30/2022 08:00:00,20.72,,,,
2571,12/30/2022 08:15:00,20.72,,,,
2572,12/30/2022 08:30:00,20.85,,,,
2573,12/30/2022 08:45:00,21.02,,,,
2574,12/30/2022 09:00:00,21.23,,,,
2575,12/30/2022 09:15:00,21.32,,,,
2576,12/30/2022 09:30:00,21.53,,,,
2577,12/30/2022 09:45:00,21.70,,,,
2578,12/30/2022 10:00:00,21.79,,,,
2579,12/30/2022 10:15:00,21.92,,,,
2580,12/30/2022 10:30:00,22.01,,,,
2581,12/30/2022 10:45:00,22.01,,,,
2582,12/30/2022 11:00:00,22.01,,,,
2583,12/30/2022 11:15:00,22.18,,,,
2584,12/30/2022 11:30:00,22.43,,,,
2585,12/30/2022 11:45:00,22.69,,,,
2586,12/30/2022 12:00:00,22.99,,,,
2587,12/30/2022 12:15:00,23.21,,,,
2588,12/30/2022 12:30:00,23.29,,,,
2589,12/30/2022 12:45:00,23.38,,,,
2590,12/30/2022 13:00:00,23.38,,,,
2591,12/30/2022 13:15:00,23.46,,,,
2592,12/30/2022 13:30:00,23.76,,,,
2593,12/30/2022 13:45:00,24.11,,,,
2594,12/30/2022 14:00:00,24.32,,,,
2595,12/30/2022 14:15:00,24.36,,,,
2596,12/30/2022 14:30:00,24.32,,,,
2597,12/30/2022 14:45:00,24.11,,,,
2598,12/30/2022 15:00:00,23.89,,,,
2599,12/30/2022 15:15:00,23.55,,,,
2600,12/30/2022 15:30:00,23.29,,,,
2601,12/30/2022 15:45:00,23.03,,,,
2602,12/30/2022 16:00:00,22.82,,,,
2603,12/30/2022 16:15:00,22.52,,,,
2604,12/30/2022 16:30:00,22.35,,,,
2605,12/30/2022 16:45:00,22.09,,,,
2606,12/30/2022 17:00:00,21.92,,,,
2607,12/30/2022 17:15:00,21.79,,,,
2608,12/30/2022 17:30:00,21.62,,,,
2609,12/30/2022 17:45:00,21.49,,,,
2610,12/30/2022 18:00:00,21.36,,,,
2611,12/30/2022 18:15:00,21.19,,,,
2612,12/30/2022 18:30:00,21.15,,,,
2613,12/30/2022 18:45:00,21.06,,,,
2614,12/30/2022 19:00:00,20.98,,,,
2615,12/30/2022 19:15:00,20.85,,,,
2616,12/30/2022 19:30:00,20.76,,,,
2617,12/30/2022 19:45:00,20.63,,,,
2618,12/30/2022 20:00:00,20.59,,,,
2619,12/30/2022 20:15:00,20.50,,,,
2620,12/30/2022 20:30:00,20.46,,,,
2621,12/30/2022 20:45:00,20.37,,,,
2622,12/30/2022 21:00:00,20.25,,,,
2623,12/30/2022 21:15:00,20.16,,,,
2624,12/30/2022 21:30:00,20.12,,,,
2625,12/30/2022 21:45:00,20.07,,,,
2626,12/30/2022 22:00:00,20.03,,,,
2627,12/30/2022 22:15:00,20.03,,,,
2628,12/30/2022 22:30:00,19.95,,,,
2629,12/30/2022 22:45:00,19.90,,,,
2630,12/30/2022 23:00:00,19.86,,,,
2631,12/30/2022 23:15:00,19.86,,,,
2632,12/30/2022 23:30:00,19.86,,,,
2633,12/30/2022 23:45:00,19.86,,,,
2634,12/31/2022 00:00:00,19.82,,,,
2635,12/31/2022 00:15:00,19.86,,,,
2636,12/31/2022 00:30:00,19.82,,,,
2637,12/31/2022 00:45:00,19.82,,,,
2638,12/31/2022 01:00:00,19.82,,,,
2639,12/31/2022 01:15:00,19.86,,,,
2640,12/31/2022 01:30:00,19.86,,,,
2641,12/31/2022 01:45:00,19.90,,,,
2642,12/31/2022 02:00:00,19.95,,,,
2643,12/31/2022 02:15:00,19.95,,,,
2644,12/31/2022 02:30:00,19.99,,,,
2645,12/31/2022 02:45:00,20.03,,,,
2646,12/31/2022 03:00:00,20.07,,,,
2647,12/31/2022 03:15:00,20.12,,,,
2648,12/31/2022 03:30:00,20.16,,,,
2649,12/31/2022 03:45:00,20.16,,,,
2650,12/31/2022 04:00:00,20.25,,,,
2651,12/31/2022 04:15:00,20.29,,,,
2652,12/31/2022 04:30:00,20.37,,,,
2653,12/31/2022 04:45:00,20.46,,,,
2654,12/31/2022 05:00:00,20.46,,,,
2655,12/31/2022 05:15:00,20.50,,,,
2656,12/31/2022 05:30:00,20.55,,,,
2657,12/31/2022 05:45:00,20.63,,,,
2658,12/31/2022 06:00:00,20.68,,,,
2659,12/31/2022 06:15:00,20.68,,,,
2660,12/31/2022 06:30:00,20.72,,,,
2661,12/31/2022 06:45:00,20.76,,,,
2662,12/31/2022 07:00:00,20.72,,,,
2663,12/31/2022 07:15:00,20.80,,,,
2664,12/31/2022 07:30:00,20.80,,,,
2665,12/31/2022 07:45:00,20.85,,,,
2666,12/31/2022 08:00:00,20.80,,,,
2667,12/31/2022 08:15:00,20.80,,,,
2668,12/31/2022 08:30:00,20.76,,,,
2669,12/31/2022 08:45:00,20.72,,,,
2670,12/31/2022 09:00:00,20.72,,,,
2671,12/31/2022 09:15:00,20.80,,,,
2672,12/31/2022 09:30:00,20.76,,,,
2673,12/31/2022 09:45:00,20.72,,,,
2674,12/31/2022 10:00:00,20.72,,,,
2675,12/31/2022 10:15:00,20.68,,,,
2676,12/31/2022 10:30:00,20.63,,,,
2677,12/31/2022 10:45:00,20.63,,,,
2678,12/31/2022 11:00:00,20.59,,,,
2679,12/31/2022 11:15:00,20.55,,,,
2680,12/31/2022 11:30:00,20.50,,,,
2681,12/31/2022 11:45:00,20.42,,,,
2682,12/31/2022 12:00:00,20.42,,,,
2683,12/31/2022 12:15:00,20.37,,,,
2684,12/31/2022 12:30:00,20.33,,,,
2685,12/31/2022 12:45:00,20.33,,,,
2686,12/31/2022 13:00:00,20.25,,,,
2687,12/31/2022 13:15:00,20.20,,,,
2688,12/31/2022 13:30:00,20.20,,,,
2689,12/31/2022 13:45:00,20.20,,,,
2690,12/31/2022 14:00:00,20.16,,,,
2691,12/31/2022 14:15:00,20.16,,,,
2692,12/31/2022 14:30:00,20.12,,,,
2693,12/31/2022 14:45:00,20.07,,,,
2694,12/31/2022 15:00:00,20.03,,,,
2695,12/31/2022 15:15:00,19.99,,,,
2696,12/31/2022 15:30:00,19.95,,,,
2697,12/31/2022 15:45:00,19.95,,,,
2698,12/31/2022 16:00:00,19.99,,,,
2699,12/31/2022 16:15:00,19.90,,,,
2700,12/31/2022 16:30:00,19.86,,,,
2701,12/31/2022 16:45:00,19.82,,,,
2702,12/31/2022 17:00:00,19.82,,,,
2703,12/31/2022 17:15:00,19.77,,,,
2704,12/31/2022 17:30:00,19.77,,,,
2705,12/31/2022 17:45:00,19.77,,,,
2706,12/31/2022 18:00:00,19.73,,,,
2707,12/31/2022 18:15:00,19.69,,,,
2708,12/31/2022 18:30:00,19.60,,,,
2709,12/31/2022 18:45:00,19.60,,,,
2710,12/31/2022 19:00:00,19.65,,,,
2711,12/31/2022 19:15:00,19.60,,,,
2712,12/31/2022 19:30:00,19.60,,,,
2713,12/31/2022 19:45:00,19.52,,,,
2714,12/31/2022 20:00:00,19.47,,,,
2715,12/31/2022 20:15:00,19.47,,,,
2716,12/31/2022 20:30:00,19.39,,,,
2717,12/31/2022 20:45:00,19.43,,,,
2718,12/31/2022 21:00:00,19.43,,,,
2719,12/31/2022 21:15:00,19.39,,,,
2720,12/31/2022 21:30:00,19.39,,,,
2721,12/31/2022 21:45:00,19.35,,,,
2722,12/31/2022 22:00:00,19.35,,,,
2723,12/31/2022 22:15:00,19.30,,,,
2724,12/31/2022 22:30:00,19.30,,,,
2725,12/31/2022 22:45:00,19.26,,,,
2726,12/31/2022 23:00:00,19.22,,,,
2727,12/31/2022 23:15:00,19.22,,,,
2728,12/31/2022 23:30:00,19.17,,,,
2729,12/31/2022 23:45:00,19.13,,,,
2730,01/01/2023 00:00:00,19.13,,,,
2731,01/01/2023 00:15:00,19.09,,,,
2732,01/01/2023 00:30:00,19.09,,,,
2733,01/01/2023 00:45:00,19.09,,,,
2734,01/01/2023 01:00:00,19.00,,,,
2735,01/01/2023 01:15:00,19.05,,,,
2736,01/01/2023 01:30:00,19.00,,,,
2737,01/01/2023 01:45:00,19.00,,,,
2738,01/01/2023 02:00:00,19.05,,,,
2739,01/01/2023 02:15:00,19.05,,,,
2740,01/01/2023 02:30:00,19.00,,,,
2741,01/01/2023 02:45:00,18.96,,,,
2742,01/01/2023 03:00:00,19.00,,,,
2743,01/01/2023 03:15:00,18.87,,,,
2744,01/01/2023 03:30:00,18.96,,,,
2745,01/01/2023 03:45:00,18.92,,,,
2746,01/01/2023 04:00:00,18.87,,,,
2747,01/01/2023 04:15:00,18.87,,,,
2748,01/01/2023 04:30:00,18.87,,,,
2749,01/01/2023 04:45:00,18.79,,,,
2750,01/01/2023 05:00:00,18.79,,,,
2751,01/01/2023 05:15:00,18.79,,,,
2752,01/01/2023 05:30:00,18.83,,,,
2753,01/01/2023 05:45:00,18.79,,,,
2754,01/01/2023 06:00:00,18.79,,,,
2755,01/01/2023 06:15:00,18.74,,,,
2756,01/01/2023 06:30:00,18.74,,,,
2757,01/01/2023 06:45:00,18.66,,,,
2758,01/01/2023 07:00:00,18.66,,,,
2759,01/01/2023 07:15:00,18.70,,,,
2760,01/01/2023 07:30:00,18.70,,,,
2761,01/01/2023 07:45:00,18.70,,,,
2762,01/01/2023 08:00:00,18.74,,,,
2763,01/01/2023 08:15:00,18.79,,,,
2764,01/01/2023 08:30:00,18.87,,,,
2765,01/01/2023 08:45:00,18.96,,,,
2766,01/01/2023 09:00:00,19.05,,,,
2767,01/01/2023 09:15:00,19.26,,,,
2768,01/01/2023 09:30:00,19.43,,,,
2769,01/01/2023 09:45:00,19.60,,,,
2770,01/01/2023 10:00:00,19.86,,,,
2771,01/01/2023 10:15:00,20.07,,,,
2772,01/01/2023 10:30:00,20.29,,,,
2773,01/01/2023 10:45:00,20.37,,,,
2774,01/01/2023 11:00:00,20.55,,,,
2775,01/01/2023 11:15:00,20.63,,,,
2776,01/01/2023 11:30:00,20.85,,,,
2777,01/01/2023 11:45:00,21.10,,,,
2778,01/01/2023 12:00:00,21.19,,,,
2779,01/01/2023 12:15:00,21.28,,,,
2780,01/01/2023 12:30:00,21.45,,,,
2781,01/01/2023 12:45:00,21.66,,,,
2782,01/01/2023 13:00:00,21.92,,,,
2783,01/01/2023 13:15:00,22.18,,,,
2784,01/01/2023 13:30:00,22.65,,,,
2785,01/01/2023 13:45:00,23.12,,,,
2786,01/01/2023 14:00:00,23.42,,,,
2787,01/01/2023 14:15:00,23.59,,,,
2788,01/01/2023 14:30:00,23.59,,,,
2789,01/01/2023 14:45:00,23.38,,,,
2790,01/01/2023 15:00:00,23.12,,,,
2791,01/01/2023 15:15:00,22.82,,,,
2792,01/01/2023 15:30:00,22.52,,,,
2793,01/01/2023 15:45:00,22.22,,,,
2794,01/01/2023 16:00:00,21.96,,,,
2795,01/01/2023 16:15:00,21.70,,,,
2796,01/01/2023 16:30:00,21.49,,,,
2797,01/01/2023 16:45:00,21.23,,,,
2798,01/01/2023 17:00:00,21.06,,,,
2799,01/01/2023 17:15:00,20.89,,,,
2800,01/01/2023 17:30:00,20.72,,,,
2801,01/01/2023 17:45:00,20.63,,,,
2802,01/01/2023 18:00:00,20.50,,,,
2803,01/01/2023 18:15:00,20.37,,,,
2804,01/01/2023 18:30:00,20.33,,,,
2805,01/01/2023 18:45:00,20.29,,,,
2806,01/01/2023 19:00:00,20.16,,,,
2807,01/01/2023 19:15:00,20.12,,,,
2808,01/01/2023 19:30:00,19.99,,,,
2809,01/01/2023 19:45:00,19.90,,,,
2810,01/01/2023 20:00:00,19.86,,,,
2811,01/01/2023 20:15:00,19.77,,,,
2812,01/01/2023 20:30:00,19.77,,,,
2813,01/01/2023 20:45:00,19.77,,,,
2814,01/01/2023 21:00:00,19.69,,,,
2815,01/01/2023 21:15:00,19.65,,,,
2816,01/01/2023 21:30:00,19.65,,,,
2817,01/01/2023 21:45:00,19.60,,,,
2818,01/01/2023 22:00:00,19.60,,,,
2819,01/01/2023 22:15:00,19.65,,,,
2820,01/01/2023 22:30:00,19.65,,,,
2821,01/01/2023 22:45:00,19.60,,,,
2822,01/01/2023 23:00:00,19.60,,,,
2823,01/01/2023 23:15:00,19.60,,,,
2824,01/01/2023 23:30:00,19.56,,,,
2825,01/01/2023 23:45:00,19.60,,,,
2826,01/02/2023 00:00:00,19.56,,,,
2827,01/02/2023 00:15:00,19.60,,,,
2828,01/02/2023 00:30:00,19.60,,,,
2829,01/02/2023 00:45:00,19.52,,,,
2830,01/02/2023 01:00:00,19.47,,,,
2831,01/02/2023 01:15:00,19.47,,,,
